Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
2011-11-01 22:05:31,38.7885,39.62,5.33,0.24,Md,3.0,Kemah (Erzincan),144427
2011-11-01 22:55:49,43.5627,38.9002,7.23,0.24,Ml,3.0,Tuşba (Van),144436
2011-11-01 22:59:37,43.3852,38.7247,7.0,0.39,Ml,3.0,Tuşba (Van),144437
2011-11-01 23:50:05,43.5538,38.87,14.19,0.28,Ml,3.0,Tuşba (Van),144447
2011-11-02 00:11:33,43.2518,38.6395,7.15,0.45,Ml,3.0,Tuşba (Van),144449
2011-10-31 18:08:11,43.138,38.6282,7.0,0.33,Md,3.0,Tuşba (Van),144147
2011-10-31 23:02:43,43.2507,38.7157,6.99,0.45,Ml,3.0,Tuşba (Van),144208
2011-11-01 02:18:22,43.5452,38.8465,7.13,0.56,Md,3.0,Tuşba (Van),144242
2011-11-01 10:24:30,43.569,38.8895,6.18,0.9,Ml,3.0,Tuşba (Van),144305
2011-11-01 10:40:50,43.1667,38.6068,7.0,0.83,Ml,3.0,Van Gölü - [04.56 km] Tuşba (Van),144307
2011-11-01 11:11:49,43.6588,38.8078,7.04,0.76,Ml,3.0,Muradiye (Van),144311
2011-11-01 11:39:52,43.1092,38.7272,6.97,0.46,Ml,3.0,Van Gölü - [08.89 km] Tuşba (Van),144320
2011-10-30 17:31:46,43.4967,38.775,7.0,0.91,Ml,3.0,Tuşba (Van),143883
2011-10-30 18:27:06,43.4815,38.7432,7.0,0.94,Ml,3.0,Tuşba (Van),143903
2011-10-30 21:05:06,38.8068,37.4507,6.98,0.5,Ml,3.0,Karaköprü (Şanlıurfa),143943
2011-10-30 21:53:53,43.7583,38.5925,5.99,0.92,Ml,3.0,İpekyolu (Van),143951
2011-10-30 22:55:18,43.2337,38.6448,7.0,0.98,Ml,3.0,Tuşba (Van),143969
2011-10-30 23:02:22,43.8913,37.3377,4.76,0.5,Ml,3.0,Çukurca (Hakkari),143970
2011-10-31 00:00:38,43.5708,38.8257,7.16,0.63,Ml,3.0,Tuşba (Van),143984
2011-10-31 00:10:49,43.6953,38.8027,7.02,0.99,Ml,3.0,Muradiye (Van),143986
2011-10-31 06:01:36,43.2658,38.6997,7.0,0.52,Ml,3.0,Tuşba (Van),144058
2011-10-31 06:01:57,43.5322,38.4958,15.83,0.79,Ml,3.0,İpekyolu (Van),144059
2011-10-28 12:39:36,43.3005,38.641,24.46,0.27,Ml,3.0,Tuşba (Van),143387
2011-10-28 07:07:33,43.097,38.7033,7.0,0.28,Md,3.0,Van Gölü - [08.50 km] Tuşba (Van),143327
2011-10-26 18:06:27,43.261,38.67,8.32,0.81,Ml,3.0,Tuşba (Van),142951
2011-10-26 21:32:27,43.4582,38.832,5.81,0.96,Ml,3.0,Tuşba (Van),142991
2011-10-27 04:38:58,43.1938,38.6187,15.99,0.75,Ml,3.0,Tuşba (Van),143048
2011-10-26 00:31:48,43.02,38.7305,6.98,0.58,Ml,3.0,Van Gölü - [06.69 km] Adilcevaz (Bitlis),142775
2011-10-26 01:13:49,43.5575,38.8582,7.11,0.66,Ml,3.0,Tuşba (Van),142785
2011-10-26 01:52:56,38.7503,39.6102,6.92,0.31,Md,3.0,Kemah (Erzincan),142795
2011-10-26 02:31:31,43.6273,38.7142,6.57,0.29,Ml,3.0,Erçek Gölü - [02.50 km] İpekyolu (Van),142802
2011-10-26 02:35:40,43.5132,38.8885,4.83,0.77,Ml,3.0,Van Gölü - [02.79 km] Tuşba (Van),142803
2011-10-26 03:46:35,43.6508,38.8025,6.41,0.86,Ml,3.0,Muradiye (Van),142812
2011-10-26 14:15:25,43.6738,38.622,7.68,0.35,Ml,3.0,İpekyolu (Van),142924
2011-10-26 17:39:04,43.6217,38.8048,10.64,0.08014,Ml,3.0,Muradiye (Van),142947
2011-10-25 08:29:39,43.6429,38.8783,20.14,0.8587,Ml,3.0,Tuşba (Van),142600
2011-10-25 09:09:07,43.5208,38.749,7.07,0.92,Ml,3.0,Tuşba (Van),142612
2011-10-25 09:10:54,43.3143,38.7505,7.03,0.83,Ml,3.0,Tuşba (Van),142613
2011-10-25 15:02:16,43.268,38.779,6.9,0.96,Md,3.0,Van Gölü - [02.08 km] Tuşba (Van),142684
2011-10-25 15:39:04,43.6262,38.9113,6.98,0.59,Md,3.0,Tuşba (Van),142697
2011-10-25 15:47:48,42.8767,38.6608,7.0,0.28,Md,3.0,Van Gölü - [14.27 km] Adilcevaz (Bitlis),142698
2011-10-24 10:56:54,43.3832,38.7588,8.44,0.64,Ml,3.0,Tuşba (Van),142311
2011-10-24 11:00:11,43.2968,38.7067,7.89,0.9,Ml,3.0,Tuşba (Van),142312
2011-10-24 14:12:26,43.4938,38.7427,7.02,0.35,Md,3.0,Tuşba (Van),142337
2011-10-23 12:38:33,43.1828,38.7328,7.0,0.43,Md,3.0,Van Gölü - [02.91 km] Tuşba (Van),141965
2011-10-23 13:11:20,43.125,38.649,7.0,0.84,Md,3.0,Van Gölü - [06.35 km] Tuşba (Van),141976
2011-10-23 13:12:30,43.0758,38.7165,7.79,0.68,Md,3.0,Van Gölü - [10.76 km] Tuşba (Van),141977
2011-10-23 16:58:25,43.1423,38.7073,6.98,0.25,Md,3.0,Van Gölü - [05.26 km] Tuşba (Van),142047
2011-11-02 00:53:48,43.5205,38.9058,5.39,0.6,Ml,2.9,Van Gölü - [02.29 km] Tuşba (Van),144461
2011-10-30 21:13:53,43.5497,38.978,9.86,0.63,Ml,2.9,Erciş (Van),143944
2011-10-23 11:36:13,43.4565,38.7305,6.24,0.99,Md,2.9,Tuşba (Van),141949
2011-11-06 09:08:30,43.4845,38.8345,6.97,0.4,Md,2.9,Tuşba (Van),145530
2011-10-30 20:40:08,43.216,38.7365,7.0,0.41,Ml,2.9,Tuşba (Van),143937
2011-10-31 15:53:41,43.1525,38.6402,7.0,0.43,Md,2.9,Tuşba (Van),144124
2011-10-30 20:26:16,43.1892,38.7132,7.0,0.34,Ml,2.9,Van Gölü - [02.42 km] Tuşba (Van),143934
2011-10-30 20:02:46,44.2065,38.6212,6.91,0.71,Ml,2.9,Saray (Van),143929
2011-10-30 18:35:43,43.5167,38.9588,13.04,0.46,Ml,2.9,Van Gölü - [04.45 km] Erciş (Van),143905
2011-11-02 01:27:51,43.5832,38.825,14.88,0.37,Md,2.9,Tuşba (Van),144470
2011-10-30 18:25:51,43.5065,38.5447,9.74,0.3977,Ml,2.9,İpekyolu (Van),143902
2011-10-30 18:24:03,43.7043,38.7075,7.0,0.44,Ml,2.9,İpekyolu (Van),143901
2011-10-30 18:02:21,43.5643,38.9315,13.57,0.36,Ml,2.9,Van Gölü - [02.96 km] Tuşba (Van),143895
2011-11-09 05:28:06,43.148,38.6383,6.98,0.51,Md,2.9,Tuşba (Van),146192
2011-10-23 16:45:21,43.1462,38.7307,7.02,0.42,Md,2.9,Van Gölü - [05.99 km] Tuşba (Van),142041
2011-11-02 01:52:25,43.1518,38.6862,7.0,0.33,Md,2.9,Van Gölü - [03.37 km] Tuşba (Van),144476
2011-10-30 18:00:43,43.22,38.6315,7.0,0.52,Ml,2.9,Tuşba (Van),143894
2011-10-30 17:52:31,43.5597,38.9323,12.34,0.51,Ml,2.9,Van Gölü - [02.86 km] Tuşba (Van),143891
2011-10-23 16:50:19,43.5078,38.6858,7.03,0.11,Ml,2.9,Tuşba (Van),142045
2011-11-08 14:21:20,43.0347,38.6005,7.0,0.63,Md,2.9,Van Gölü - [15.86 km] Tuşba (Van),146027
2011-11-01 11:54:38,43.4495,38.8387,6.98,0.8,Ml,2.9,Tuşba (Van),144322
2011-11-01 11:46:36,43.233,38.6608,7.0,0.7,Ml,2.9,Tuşba (Van),144321
2011-11-06 08:41:20,43.3813,38.7547,14.03,0.59,Ml,2.9,Tuşba (Van),145525
2011-10-27 02:27:02,43.6147,38.6825,6.49,0.93,Ml,2.9,Erçek Gölü - [02.98 km] İpekyolu (Van),143025
2011-11-06 10:43:46,43.1553,38.6952,7.06,0.58,Ml,2.9,Van Gölü - [03.55 km] Tuşba (Van),145548
2011-10-24 14:05:11,42.93,38.5592,7.06,0.52,Md,2.9,Van Gölü - [13.40 km] Gevaş (Van),142335
2011-10-31 18:09:53,43.4785,38.7352,7.0,0.12,Ml,2.9,Tuşba (Van),144148
2011-10-26 18:02:12,43.5862,38.8415,7.0,0.48,Ml,2.9,Tuşba (Van),142950
2011-11-04 07:45:42,43.229,38.696,6.97,0.35,Ml,2.9,Tuşba (Van),145014
2011-11-02 09:51:54,43.0685,38.6482,7.0,0.31,Ml,2.9,Van Gölü - [10.94 km] Tuşba (Van),144534
2011-11-07 08:41:34,43.533,38.93,15.71,0.56,Ml,2.9,Van Gölü - [02.65 km] Tuşba (Van),145804
2011-11-07 15:23:28,43.3297,38.7317,6.9,0.68,Ml,2.9,Tuşba (Van),145859
2011-11-02 18:22:17,43.57,38.8563,14.77,0.44,Ml,2.9,Tuşba (Van),144606
2011-11-01 03:04:30,43.2828,38.681,7.0,0.31,Md,2.9,Tuşba (Van),144246
2011-11-02 18:35:35,43.568,38.8858,7.04,0.7,Ml,2.9,Tuşba (Van),144610
2011-11-01 01:41:19,43.3053,38.7653,7.0,0.29,Md,2.9,Tuşba (Van),144237
2011-10-31 02:09:17,43.1548,38.6878,7.0,0.73,Ml,2.9,Van Gölü - [03.19 km] Tuşba (Van),144012
2011-11-01 00:47:09,43.416,38.7525,6.98,0.57,Ml,2.9,Tuşba (Van),144228
2011-11-02 18:38:19,43.6062,38.7072,7.0,0.64,Ml,2.9,Erçek Gölü - [03.53 km] İpekyolu (Van),144611
2011-10-31 16:13:48,43.1415,38.5573,6.98,0.86,Ml,2.9,Van Gölü - [08.11 km] Tuşba (Van),144126
2011-11-08 00:23:41,43.645,38.724,7.0,0.49,Md,2.9,İpekyolu (Van),145944
2011-11-04 08:16:18,43.6102,39.0227,9.52,0.29,Ml,2.9,Muradiye (Van),145018
2011-11-08 14:06:41,43.5175,38.7418,7.0,0.32,Md,2.9,Tuşba (Van),146024
2011-10-28 14:41:29,43.2038,38.752,7.0,0.66,Ml,2.9,Van Gölü - [01.15 km] Tuşba (Van),143411
2011-10-31 23:18:11,43.1045,38.7048,6.99,0.59,Ml,2.9,Van Gölü - [07.95 km] Tuşba (Van),144210
2011-11-06 06:41:19,43.5047,39.0168,5.0,0.54,Md,2.9,Erciş (Van),145510
2011-11-04 08:42:01,43.2637,38.8145,7.34,0.6,Ml,2.9,Van Gölü - [04.52 km] Tuşba (Van),145022
2011-10-28 14:37:08,43.1658,38.708,7.0,0.54,Ml,2.9,Van Gölü - [03.99 km] Tuşba (Van),143410
2011-11-09 04:10:08,43.169,36.8362,6.83,0.26,Md,2.9,"Dahuk, Duhok (Irak) - [55.47 km] Uludere (Şırnak)",146178
2011-10-23 16:49:02,43.4697,38.7033,6.72,0.19,Ml,2.9,Tuşba (Van),142043
2011-11-09 00:47:24,43.0713,38.7105,7.0,0.34,Ml,2.9,Van Gölü - [10.87 km] Tuşba (Van),146147
2011-10-28 07:56:49,43.5372,38.798,6.89,0.48,Md,2.9,Tuşba (Van),143330
2011-11-06 11:15:59,43.3053,38.7603,7.01,0.63,Ml,2.9,Tuşba (Van),145549
2011-11-07 18:35:05,43.424,39.0127,14.56,0.15,Ml,2.9,Erciş (Van),145896
2011-11-07 09:42:40,43.2507,38.707,7.0,0.44,Ml,2.9,Tuşba (Van),145809
2011-11-07 10:19:16,43.259,36.9587,7.11,0.31,Md,2.9,"Amedi, Duhok (Irak) - [40.25 km] Çukurca (Hakkari)",145813
2011-10-28 06:52:31,43.1548,38.6785,7.03,0.58,Md,2.9,Van Gölü - [02.95 km] Tuşba (Van),143324
2011-11-05 19:31:30,43.4557,38.7585,7.0,0.34,Ml,2.9,Tuşba (Van),145406
2011-11-08 23:53:46,43.1775,38.6763,7.0,0.45,Md,2.9,Tuşba (Van),146139
2011-11-06 04:16:53,43.707,38.8327,7.05,0.49,Ml,2.9,Muradiye (Van),145484
2011-10-27 02:15:26,43.1677,38.6792,4.73,0.55,Ml,2.9,Tuşba (Van),143024
2011-11-07 10:21:56,43.449,38.7712,6.98,0.72,Ml,2.9,Tuşba (Van),145814
2011-11-06 05:09:09,43.5433,38.7845,7.0,0.32,Ml,2.9,Tuşba (Van),145492
2011-11-08 07:30:52,43.4532,38.8842,7.72,0.98,Ml,2.9,Van Gölü - [05.42 km] Tuşba (Van),145982
2011-10-31 14:52:44,43.5585,38.8037,6.65,0.48,Md,2.9,Tuşba (Van),144114
2011-10-27 02:43:14,43.5317,38.7673,7.76,0.49,Ml,2.9,Tuşba (Van),143031
2011-10-31 14:52:14,43.3822,38.5387,8.57,0.21,Md,2.9,Tuşba (Van),144113
2011-10-26 00:46:53,40.9533,38.8305,7.03,0.41,Ml,2.9,Solhan (Bingöl),142779
2011-11-07 07:34:38,43.459,38.7877,6.95,0.96,Ml,2.9,Tuşba (Van),145798
2011-10-31 14:50:49,43.54,38.9085,11.75,0.31,Md,2.9,Tuşba (Van),144112
2011-11-02 23:00:45,43.1772,38.6513,6.95,0.23,Ml,2.9,Tuşba (Van),144677
2011-11-10 13:14:48,43.219,38.5002,6.48,0.51,Ml,2.9,Van Gölü - [08.68 km] Tuşba (Van),146469
2011-11-07 16:10:11,43.5913,38.6752,6.54,0.85,Ml,2.9,Erçek Gölü - [05.15 km] İpekyolu (Van),145870
2011-10-27 08:49:40,44.0067,37.3347,10.43,0.66,Md,2.9,Yüksekova (Hakkari),143094
2011-11-08 21:33:33,43.539,38.7217,6.87,0.6,Ml,2.9,Erçek Gölü - [03.82 km] Tuşba (Van),146112
2011-11-07 15:58:05,42.9923,38.6468,7.0,0.61,Ml,2.9,Van Gölü - [17.42 km] Tuşba (Van),145867
2011-11-07 15:21:14,43.321,38.7393,7.0,0.59,Ml,2.9,Tuşba (Van),145858
2011-10-26 01:03:04,43.5378,38.8982,2.84,0.49,Ml,2.9,Tuşba (Van),142783
2011-10-31 05:43:34,43.1102,38.6552,7.0,0.83,Ml,2.9,Van Gölü - [07.24 km] Tuşba (Van),144055
2011-11-07 10:40:02,36.5228,37.7108,7.55,0.73,Ml,2.9,Andırın (Kahramanmaraş),145818
2011-10-23 13:04:25,42.9778,38.0487,7.0,0.59,Md,2.9,Çatak (Van),141973
2011-10-26 22:23:41,43.4728,38.7292,6.46,0.9,Ml,2.9,Tuşba (Van),142997
2011-11-08 21:17:14,43.3668,38.8073,6.94,0.33,Ml,2.9,Tuşba (Van),146109
2011-11-07 08:21:11,43.139,38.6607,7.04,0.62,Ml,2.9,Van Gölü - [04.68 km] Tuşba (Van),145802
2011-10-31 01:13:16,43.6023,38.7032,5.09,0.5,Ml,2.9,Erçek Gölü - [03.73 km] İpekyolu (Van),143999
2011-11-03 07:34:07,43.5857,38.9273,15.74,0.56,Ml,2.9,Van Gölü - [02.48 km] Tuşba (Van),144788
2011-11-10 07:31:17,43.2362,38.4648,7.0,0.46,Ml,2.9,Van Gölü - [09.53 km] Tuşba (Van),146439
2011-10-31 02:08:30,43.1653,38.6775,7.0,0.82,Ml,2.9,Tuşba (Van),144011
2011-10-31 00:58:02,43.1407,38.6698,6.96,0.37,Ml,2.9,Van Gölü - [04.25 km] Tuşba (Van),143995
2011-10-24 07:07:20,42.9407,38.6903,7.0,0.67,Md,2.9,Van Gölü - [12.38 km] Adilcevaz (Bitlis),142251
2011-10-30 23:19:27,43.2685,38.7627,7.0,0.41,Ml,2.9,Tuşba (Van),143975
2011-11-01 17:53:42,43.515,38.968,6.83,0.33,Ml,2.9,Van Gölü - [03.60 km] Erciş (Van),144378
2011-11-05 20:55:03,43.5248,38.8665,7.95,0.31,Ml,2.9,Tuşba (Van),145421
2011-10-30 22:54:35,43.6453,38.654,7.0,0.73,Ml,2.9,İpekyolu (Van),143968
2011-11-01 17:27:12,43.5365,38.8407,7.1,0.66,Ml,2.9,Tuşba (Van),144376
2011-10-30 22:48:31,43.5462,38.9743,9.25,0.61,Ml,2.9,Van Gölü - [02.55 km] Erciş (Van),143965
2011-10-25 08:52:01,43.3882,38.6933,7.14,0.83,Ml,2.9,Tuşba (Van),142607
2011-11-06 09:31:56,43.5148,38.8055,6.95,0.59,Ml,2.9,Tuşba (Van),145534
2011-11-08 03:56:28,43.7432,38.618,7.0,0.59,Md,2.9,İpekyolu (Van),145965
2011-11-06 09:23:16,43.355,38.9063,7.07,0.67,Ml,2.9,Van Gölü - [09.50 km] Erciş (Van),145532
2011-10-24 13:17:43,42.887,38.6993,7.08,0.56,Md,2.9,Van Gölü - [10.06 km] Adilcevaz (Bitlis),142327
2011-11-03 06:25:05,43.258,38.6947,7.0,0.37,Ml,2.9,Tuşba (Van),144775
2011-11-01 16:36:44,43.5497,38.8855,6.7,0.54,Ml,2.9,Tuşba (Van),144368
2011-10-25 13:28:30,43.6945,38.7375,7.03,0.59,Md,2.9,İpekyolu (Van),142668
2011-11-08 03:25:48,43.1835,38.6942,7.0,0.22,Md,2.9,Tuşba (Van),145960
2011-11-01 17:15:39,43.2558,38.7087,6.98,0.29,Ml,2.9,Tuşba (Van),144373
2011-10-26 19:47:52,43.0963,38.6417,7.0,0.38,Ml,2.9,Van Gölü - [08.94 km] Tuşba (Van),142970
2011-11-01 17:17:45,43.1938,38.5868,6.98,0.53,Ml,2.9,Van Gölü - [02.50 km] Tuşba (Van),144374
2011-10-26 18:15:29,43.321,38.8587,7.0,0.98,Ml,2.8,Van Gölü - [03.37 km] Tuşba (Van),142953
2011-11-07 06:23:20,43.8753,38.6368,8.59,0.79,Ml,2.8,Özalp (Van),145787
2011-11-06 15:50:34,43.3825,38.6737,6.67,0.37,Md,2.8,Tuşba (Van),145612
2011-11-06 15:35:33,43.366,38.6972,6.99,0.8,Ml,2.8,Tuşba (Van),145609
2011-11-06 15:21:03,43.4428,38.8325,6.99,0.34,Md,2.8,Tuşba (Van),145606
2011-11-06 15:09:21,43.5858,38.6965,6.86,0.72,Ml,2.8,Erçek Gölü - [05.08 km] İpekyolu (Van),145604
2011-11-06 14:31:02,39.5833,38.6138,7.04,0.68,Md,2.8,Merkez (Elazığ),145598
2011-11-04 14:40:32,43.4007,38.6863,7.0,0.55,Md,2.8,Tuşba (Van),145088
2011-11-07 14:51:11,43.0975,38.7463,6.97,0.15,Ml,2.8,Van Gölü - [10.03 km] Tuşba (Van),145852
2011-11-01 21:30:33,43.5143,38.7277,6.95,0.81,Ml,2.8,Tuşba (Van),144417
2011-11-04 14:07:16,43.5258,38.9677,6.41,0.41,Md,2.8,Van Gölü - [03.25 km] Erciş (Van),145079
2011-11-08 11:44:10,43.4975,38.984,3.08,0.45,Md,2.8,Van Gölü - [03.59 km] Erciş (Van),145997
2011-11-08 04:40:59,43.3088,38.5672,25.21,0.28,Ml,2.8,Tuşba (Van),145967
2011-11-08 01:10:52,43.5128,38.919,7.09,0.87,Md,2.8,Van Gölü - [03.16 km] Tuşba (Van),145950
2011-11-08 00:53:21,43.2058,38.604,7.0,0.68,Md,2.8,Tuşba (Van),145947
2011-11-07 15:42:42,43.5457,38.9042,3.72,0.44,Ml,2.8,Tuşba (Van),145862
2011-10-25 08:01:25,43.171,38.6565,6.92,0.75,Ml,2.8,Tuşba (Van),142597
2011-11-08 09:05:05,43.1525,38.6828,6.96,0.27,Md,2.8,Van Gölü - [03.22 km] Tuşba (Van),145985
2011-10-31 02:13:38,43.191,38.6042,7.0,0.99,Ml,2.8,Van Gölü - [02.43 km] Tuşba (Van),144014
2011-10-31 02:17:13,43.5998,38.8333,7.02,0.8,Ml,2.8,Tuşba (Van),144015
2011-10-26 14:22:42,43.5578,38.897,7.01,0.54,Ml,2.8,Tuşba (Van),142926
2011-11-08 05:45:35,43.4103,39.0658,7.0,0.18,Ml,2.8,Erciş (Van),145972
2011-11-07 16:02:25,43.5653,38.7008,11.75,0.86,Ml,2.8,Erçek Gölü - [05.06 km] İpekyolu (Van),145869
2011-11-06 10:12:33,43.5835,38.6885,7.08,0.72,Md,2.8,Erçek Gölü - [05.35 km] İpekyolu (Van),145544
2011-11-02 19:14:41,43.0627,38.7138,7.0,0.26,Ml,2.8,Van Gölü - [11.70 km] Tuşba (Van),144624
2011-10-24 13:21:57,36.964,39.7018,6.68,0.76,Md,2.8,Merkez (Sivas),142328
2011-11-01 22:05:22,43.4898,38.682,7.0,0.48,Ml,2.8,Tuşba (Van),144426
2011-11-10 14:18:25,43.2137,38.6908,7.0,0.32,Ml,2.8,Tuşba (Van),146476
2011-11-01 22:18:16,43.5827,38.9105,17.71,0.86,Ml,2.8,Tuşba (Van),144429
2011-11-01 22:52:57,43.195,38.6402,7.03,0.62,Ml,2.8,Tuşba (Van),144435
2011-11-01 23:20:56,42.995,38.633,7.0,0.45,Ml,2.8,Van Gölü - [17.55 km] Tuşba (Van),144442
2011-10-24 14:04:02,43.4628,38.7438,6.92,0.45,Md,2.8,Tuşba (Van),142334
2011-11-03 06:23:57,43.5775,38.8738,7.23,0.65,Ml,2.8,Tuşba (Van),144774
2011-11-02 00:23:56,43.3623,38.8297,7.07,0.73,Md,2.8,Tuşba (Van),144453
2011-11-04 12:19:24,43.54,38.9445,14.41,0.43,Ml,2.8,Van Gölü - [05.71 km] Erciş (Van),145055
2011-11-04 12:04:05,43.0098,38.6193,6.94,0.34,Ml,2.8,Van Gölü - [16.83 km] Tuşba (Van),145051
2011-11-02 00:41:16,43.195,38.6033,7.0,0.58,Md,2.8,Van Gölü - [02.06 km] Tuşba (Van),144459
2011-11-02 01:51:14,43.4357,38.7112,7.0,0.59,Md,2.8,Tuşba (Van),144474
2011-11-02 01:51:53,43.5922,38.8228,7.0,0.9,Md,2.8,Muradiye (Van),144475
2011-11-01 02:03:36,43.5638,38.8752,7.0,0.33,Md,2.8,Tuşba (Van),144239
2011-11-10 07:09:34,43.2198,38.5392,20.34,0.16,Ml,2.8,Van Gölü - [05.16 km] Tuşba (Van),146437
2011-11-06 08:28:32,43.4507,38.8358,6.99,0.88,Ml,2.8,Tuşba (Van),145523
2011-11-10 06:54:39,43.452,38.7332,7.0,0.66,Ml,2.8,Tuşba (Van),146436
2011-11-02 12:03:51,43.1897,38.6098,7.12,0.26,Ml,2.8,Van Gölü - [02.75 km] Tuşba (Van),144556
2011-11-02 13:51:00,43.4887,38.7682,7.0,0.66,Ml,2.8,Tuşba (Van),144564
2011-11-03 10:01:35,43.3628,38.7182,6.8,0.52,Ml,2.8,Tuşba (Van),144803
2011-10-31 16:50:03,43.4698,38.8698,7.0,0.35,Ml,2.8,Van Gölü - [03.54 km] Tuşba (Van),144130
2011-10-31 19:57:26,43.479,38.9913,12.59,0.2,Ml,2.8,Van Gölü - [04.97 km] Erciş (Van),144162
2011-11-06 12:52:44,43.5155,38.9545,5.55,0.5,Ml,2.8,Van Gölü - [04.93 km] Erciş (Van),145575
2011-11-04 08:22:23,43.4698,38.8933,7.0,0.54,Ml,2.8,Van Gölü - [04.79 km] Tuşba (Van),145019
2011-10-31 23:48:14,43.2248,38.7402,7.01,0.52,Ml,2.8,Tuşba (Van),144217
2011-11-06 06:34:40,43.409,38.7708,6.93,0.58,Md,2.8,Tuşba (Van),145507
2011-11-06 06:32:09,43.7822,38.5737,7.6,0.62,Md,2.8,İpekyolu (Van),145506
2011-11-01 00:31:30,43.5168,38.9448,13.91,0.18,Ml,2.8,Van Gölü - [05.91 km] Erciş (Van),144226
2011-11-01 01:02:42,43.1887,38.7192,7.0,0.34,Md,2.8,Van Gölü - [02.86 km] Tuşba (Van),144230
2011-11-04 08:01:57,43.3848,38.7768,7.04,0.55,Ml,2.8,Tuşba (Van),145016
2011-11-01 01:56:31,43.5768,38.9215,9.08,0.33,Ml,2.8,Van Gölü - [02.05 km] Tuşba (Van),144238
2011-11-01 03:57:33,43.2127,38.6863,7.0,0.54,Md,2.8,Tuşba (Van),144252
2011-11-01 04:04:03,40.4218,39.061,6.79,0.45,Md,2.8,Merkez (Bingöl),144253
2011-11-01 05:09:09,43.2738,38.672,6.82,0.58,Ml,2.8,Tuşba (Van),144265
2011-11-02 23:26:09,43.1727,38.7003,7.01,0.49,Ml,2.8,Van Gölü - [02.95 km] Tuşba (Van),144680
2011-11-01 10:01:23,43.2758,38.746,7.0,0.31,Ml,2.8,Tuşba (Van),144296
2011-11-03 12:25:03,43.401,38.5818,8.89,0.87,Ml,2.8,Tuşba (Van),144822
2011-11-06 12:29:56,43.44,38.8363,7.0,0.41,Md,2.8,Tuşba (Van),145568
2011-11-02 18:50:11,43.1862,38.7185,6.98,0.73,Ml,2.8,Van Gölü - [02.97 km] Tuşba (Van),144615
2011-10-30 17:38:12,43.2448,38.6343,7.0,0.8,Ml,2.8,Tuşba (Van),143887
2011-11-06 12:24:53,43.5448,38.8583,6.89,0.92,Md,2.8,Tuşba (Van),145565
2011-10-30 18:15:23,43.5635,38.3428,7.0,0.33,Ml,2.8,Gürpınar (Van),143897
2011-11-04 06:24:19,43.365,38.7135,6.99,0.4,Md,2.8,Tuşba (Van),144996
2011-11-05 23:57:02,43.1482,38.6082,7.0,0.49,Ml,2.8,Van Gölü - [06.17 km] Tuşba (Van),145451
2011-10-30 20:13:39,43.478,38.74,7.0,0.35,Ml,2.8,Tuşba (Van),143932
2011-10-30 20:58:57,43.6015,38.8433,7.0,0.56,Ml,2.8,Tuşba (Van),143941
2011-10-30 21:04:47,39.5327,39.2562,7.0,0.14,Ml,2.8,Merkez (Tunceli),143942
2011-10-30 21:56:40,43.5395,38.896,18.76,0.56,Ml,2.8,Tuşba (Van),143953
2011-10-30 21:58:00,43.5947,38.741,7.0,0.84,Ml,2.8,İpekyolu (Van),143954
2011-11-01 17:35:46,43.2098,38.755,7.25,0.54,Ml,2.8,Van Gölü - [01.20 km] Tuşba (Van),144377
2011-10-30 23:16:23,43.0995,38.6965,7.0,0.68,Ml,2.8,Van Gölü - [08.06 km] Tuşba (Van),143974
2011-11-08 15:41:24,43.1835,38.5937,7.0,0.21,Ml,2.8,Van Gölü - [03.06 km] Tuşba (Van),146038
2011-11-05 22:07:58,43.2808,38.6913,6.97,0.45,Ml,2.8,Tuşba (Van),145434
2011-10-30 23:51:30,43.3502,38.7103,7.0,0.44,Ml,2.8,Tuşba (Van),143980
