Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
2011-10-30 23:54:43,43.5182,38.7883,7.0,0.78,Ml,2.8,Tuşba (Van),143981
2011-10-30 23:54:49,43.2905,38.8035,7.0,0.21,Ml,2.8,Van Gölü - [02.59 km] Tuşba (Van),143982
2011-10-31 00:04:51,43.0808,38.681,7.0,0.5,Ml,2.8,Van Gölü - [09.40 km] Tuşba (Van),143985
2011-11-01 19:40:36,43.1042,38.6778,7.0,0.53,Ml,2.8,Van Gölü - [07.35 km] Tuşba (Van),144396
2011-10-31 00:23:07,43.5902,38.9577,17.75,0.4,Ml,2.8,Van Gölü - [03.40 km] Muradiye (Van),143988
2011-10-31 00:52:06,43.0792,38.6935,7.0,0.44,Ml,2.8,Van Gölü - [09.70 km] Tuşba (Van),143994
2011-10-31 05:30:58,43.3408,38.7452,7.0,0.43,Ml,2.8,Tuşba (Van),144052
2011-10-31 05:44:00,43.2472,38.6337,7.0,0.58,Ml,2.8,Tuşba (Van),144056
2011-10-24 06:28:04,43.5008,38.7163,7.1,0.29,Md,2.8,Tuşba (Van),142241
2011-11-08 21:53:17,43.4778,38.7065,6.94,0.64,Ml,2.8,Tuşba (Van),146116
2011-10-31 14:29:10,43.6528,38.691,7.0,0.36,Md,2.8,İpekyolu (Van),144109
2011-10-31 14:47:40,43.5383,38.89,5.0,0.64,Md,2.8,Tuşba (Van),144111
2011-11-08 22:59:05,43.5723,38.8468,7.0,0.4,Md,2.8,Tuşba (Van),146128
2011-11-06 04:52:16,43.5325,38.8487,4.74,0.58,Ml,2.8,Tuşba (Van),145490
2011-10-28 12:48:25,43.5285,38.9533,7.9,0.58,Ml,2.8,Van Gölü - [04.77 km] Erciş (Van),143391
2011-10-28 13:31:44,43.2713,38.6815,7.0,0.27,Ml,2.8,Tuşba (Van),143395
2011-10-28 13:32:54,43.1722,38.6632,7.0,0.6,Ml,2.8,Tuşba (Van),143396
2011-11-06 02:56:26,43.4847,38.9752,5.0,0.44,Ml,2.8,Van Gölü - [05.01 km] Erciş (Van),145483
2011-11-09 00:22:46,43.5188,38.8517,7.0,0.66,Ml,2.8,Tuşba (Van),146142
2011-11-05 19:22:39,43.4753,38.8145,7.0,0.23,Ml,2.8,Tuşba (Van),145401
2011-10-28 06:46:39,43.5253,38.9415,17.09,0.84,Md,2.8,Van Gölü - [06.11 km] Erciş (Van),143323
2011-10-28 07:03:36,43.5912,38.7408,6.94,0.59,Md,2.8,İpekyolu (Van),143326
2011-11-06 00:08:32,43.4745,38.7568,7.0,0.54,Ml,2.8,Tuşba (Van),145453
2011-11-09 00:57:56,43.0932,38.6853,7.0,0.52,Ml,2.8,Van Gölü - [08.36 km] Tuşba (Van),146148
2011-10-31 01:56:35,43.3382,38.7277,9.17,0.91,Ml,2.8,Tuşba (Van),144009
2011-11-05 18:13:42,43.491,38.8325,7.0,0.62,Ml,2.8,Tuşba (Van),145388
2011-10-25 15:29:57,42.9125,38.7225,6.99,0.54,Md,2.8,Van Gölü - [08.13 km] Adilcevaz (Bitlis),142694
2011-10-28 14:15:18,43.2035,38.6542,7.0,0.56,Ml,2.8,Tuşba (Van),143406
2011-11-09 04:39:38,43.3598,38.844,7.07,0.4,Ml,2.8,Van Gölü - [03.15 km] Tuşba (Van),146185
2011-11-10 12:22:27,43.5918,38.8368,7.46,0.48,Ml,2.8,Tuşba (Van),146460
2011-10-26 18:19:26,43.4735,38.925,5.97,0.92,Ml,2.8,Van Gölü - [06.60 km] Tuşba (Van),142954
2011-10-26 19:21:23,43.1922,38.6533,7.0,0.58,Ml,2.8,Tuşba (Van),142963
2011-10-25 14:05:59,42.7892,38.8527,7.12,0.56,Md,2.8,Adilcevaz (Bitlis),142677
2011-10-26 21:02:11,43.2232,38.6582,7.0,0.74,Ml,2.8,Tuşba (Van),142984
2011-10-26 21:05:24,43.1875,38.6483,6.99,0.84,Ml,2.8,Tuşba (Van),142986
2011-11-07 12:48:50,43.212,38.6935,7.12,0.51,Md,2.8,Tuşba (Van),145833
2011-10-31 01:27:53,43.2008,38.6795,7.0,0.28,Ml,2.8,Tuşba (Van),144003
2011-10-26 22:02:03,43.0845,38.6738,7.08,0.58,Ml,2.8,Van Gölü - [09.07 km] Tuşba (Van),142994
2011-10-26 22:03:44,43.1712,38.6892,10.27,0.84,Ml,2.8,Van Gölü - [02.05 km] Tuşba (Van),142995
2011-10-26 23:54:49,42.1412,39.505,7.0,0.5,Ml,2.8,Karayazı (Erzurum),143002
2011-10-27 00:45:41,43.145,38.7428,8.71,0.63,Ml,2.8,Van Gölü - [05.90 km] Tuşba (Van),143011
2011-10-27 02:30:23,43.5997,38.857,16.92,0.59,Ml,2.8,Tuşba (Van),143026
2011-11-07 07:44:14,42.9375,38.8697,7.0,0.54,Ml,2.8,Adilcevaz (Bitlis),145799
2011-11-07 09:59:17,43.5015,38.7177,7.0,0.69,Ml,2.7,Tuşba (Van),145811
2011-11-06 08:43:32,43.5147,38.9322,5.29,0.66,Ml,2.7,Van Gölü - [03.81 km] Tuşba (Van),145526
2011-10-31 15:43:32,39.5278,39.2557,7.0,0.15,Md,2.7,Merkez (Tunceli),144123
2011-11-05 17:26:43,43.216,38.718,6.95,0.47,Ml,2.7,Tuşba (Van),145380
2011-10-30 18:22:12,43.3623,38.6945,7.0,0.42,Ml,2.7,Tuşba (Van),143900
2011-11-02 01:36:03,43.5443,38.6653,7.0,0.96,Md,2.7,Erçek Gölü - [02.71 km] Tuşba (Van),144472
2011-10-23 11:35:06,43.466,38.6263,7.0,0.27,Md,2.7,Tuşba (Van),141948
2011-10-30 18:28:57,43.6488,38.7805,7.0,0.75,Ml,2.7,Muradiye (Van),143904
2011-10-30 20:05:34,43.5427,38.9918,7.62,0.43,Ml,2.7,Erciş (Van),143930
2011-11-09 05:24:23,43.5003,38.841,7.0,0.78,Md,2.7,Tuşba (Van),146191
2011-10-30 20:21:07,43.5638,38.8572,7.0,0.88,Ml,2.7,Tuşba (Van),143933
2011-11-04 06:08:12,43.2838,38.7352,7.13,0.66,Md,2.7,Tuşba (Van),144994
2011-11-08 02:04:16,43.5207,38.9415,8.84,0.28,Ml,2.7,Van Gölü - [06.18 km] Erciş (Van),145955
2011-11-06 14:41:00,43.4903,38.8205,7.0,0.67,Ml,2.7,Tuşba (Van),145599
2011-11-02 09:04:14,43.2798,38.6017,7.0,0.58,Ml,2.7,Tuşba (Van),144528
2011-11-06 13:45:42,43.3417,38.541,17.24,0.21,Md,2.7,Tuşba (Van),145584
2011-11-06 12:16:55,43.557,38.8852,7.0,0.68,Md,2.7,Tuşba (Van),145564
2011-11-06 14:43:01,42.9755,38.8187,7.0,0.83,Md,2.7,Sodalı Göl - [01.95 km] Adilcevaz (Bitlis),145600
2011-11-02 08:49:18,43.2292,38.7835,7.0,0.7,Ml,2.7,Van Gölü - [02.99 km] Tuşba (Van),144527
2011-11-01 16:21:25,43.7763,38.9568,7.0,0.23,Ml,2.7,Muradiye (Van),144366
2011-10-24 13:52:59,42.5042,38.0773,7.03,0.57,Md,2.7,Hizan (Bitlis),142333
2011-10-23 16:49:01,43.5045,38.7135,7.01,0.27,Ml,2.7,Tuşba (Van),142044
2011-11-02 19:15:26,43.6028,38.8803,19.27,0.72,Ml,2.7,Tuşba (Van),144625
2011-11-03 06:07:46,43.6303,38.8862,7.15,0.71,Ml,2.7,Tuşba (Van),144773
2011-11-06 09:38:41,43.4748,38.8972,7.0,0.91,Md,2.7,Van Gölü - [04.82 km] Tuşba (Van),145537
2011-11-06 11:54:29,43.5488,38.9737,9.71,0.52,Md,2.7,Van Gölü - [02.70 km] Erciş (Van),145557
2011-11-06 13:17:06,43.4788,38.8362,7.0,0.59,Md,2.7,Tuşba (Van),145580
2011-11-01 19:36:56,38.7088,39.8685,7.0,0.26,Ml,2.7,Refahiye (Erzincan),144395
2011-11-06 15:37:00,43.4955,38.7472,7.0,0.94,Md,2.7,Tuşba (Van),145610
2011-11-01 21:06:10,43.5825,38.9318,2.39,0.56,Ml,2.7,Van Gölü - [03.01 km] Tuşba (Van),144411
2011-11-08 15:41:45,43.8255,38.7537,7.0,0.22,Md,2.7,Muradiye (Van),146039
2011-11-06 11:25:06,43.743,38.7738,7.0,0.64,Md,2.7,Muradiye (Van),145553
2011-11-06 12:39:12,43.3458,38.4208,8.63,0.27,Md,2.7,Edremit (Van),145573
2011-11-04 12:28:13,43.5742,38.8082,7.0,0.1,Ml,2.7,Tuşba (Van),145058
2011-10-31 01:01:28,43.207,38.7065,7.0,0.39,Ml,2.7,Tuşba (Van),143997
2011-11-05 21:32:53,43.5485,38.8092,7.0,0.25,Ml,2.7,Tuşba (Van),145428
2011-10-31 01:21:46,43.8128,39.2892,7.0,0.65,Ml,2.7,Çaldıran (Van),144000
2011-10-31 01:22:21,43.1633,38.6657,7.0,0.59,Ml,2.7,Tuşba (Van),144001
2011-11-08 11:02:57,43.2725,38.5442,25.88,0.82,Md,2.7,Van Gölü - [02.92 km] Tuşba (Van),145993
2011-11-04 12:51:26,43.5072,38.7823,7.01,0.69,Ml,2.7,Tuşba (Van),145062
2011-11-01 21:57:17,43.3695,38.701,6.71,0.7,Ml,2.7,Tuşba (Van),144424
2011-11-10 15:15:01,43.29,38.9033,7.0,0.57,Ml,2.7,Van Gölü - [09.40 km] Erciş (Van),146480
2011-11-03 06:38:42,43.2973,38.7257,7.0,0.58,Ml,2.7,Tuşba (Van),144782
2011-10-31 06:22:40,43.575,38.9272,10.4,0.73,Ml,2.7,Van Gölü - [02.69 km] Tuşba (Van),144063
2011-11-08 22:28:33,43.5142,38.7262,7.0,0.71,Md,2.7,Tuşba (Van),146120
2011-11-08 22:37:11,43.1893,38.663,7.0,0.31,Md,2.7,Tuşba (Van),146124
2011-11-05 20:35:02,43.3193,38.6812,7.0,0.16,Ml,2.7,Tuşba (Van),145416
2011-11-07 17:15:37,43.1633,38.7647,7.05,0.7,Ml,2.7,Van Gölü - [04.86 km] Tuşba (Van),145884
2011-11-02 22:11:20,43.5455,38.848,2.46,0.7,Ml,2.7,Tuşba (Van),144668
2011-10-31 02:04:12,43.2685,38.7198,7.0,0.38,Ml,2.7,Tuşba (Van),144010
2011-10-31 15:33:07,43.5322,39.0223,5.0,0.34,Md,2.7,Erciş (Van),144121
2011-10-28 12:42:05,43.4748,38.709,7.0,0.63,Ml,2.7,Tuşba (Van),143388
2011-11-08 23:36:11,43.3808,38.8285,7.0,0.7,Md,2.7,Van Gölü - [01.66 km] Tuşba (Van),146135
2011-11-06 04:26:03,43.3703,38.6847,7.05,0.43,Ml,2.7,Tuşba (Van),145486
2011-10-28 12:49:06,43.5187,38.7357,7.0,0.59,Ml,2.7,Tuşba (Van),143392
2011-10-28 13:01:23,43.4897,38.9142,17.14,0.0168,Ml,2.7,Van Gölü - [04.98 km] Tuşba (Van),143393
2011-10-26 04:52:46,42.8982,38.605,7.1,0.5,Md,2.7,Van Gölü - [20.57 km] Adilcevaz (Bitlis),142823
2011-11-08 11:10:48,43.458,38.7672,7.0,0.98,Md,2.7,Tuşba (Van),145994
2011-10-26 22:37:50,43.7438,39.0357,17.92,0.29,Ml,2.7,Muradiye (Van),142998
2011-10-28 14:01:46,43.326,38.4047,7.0,0.5,Ml,2.7,Edremit (Van),143399
2011-11-08 09:09:18,43.61,38.7215,7.0,0.36,Md,2.7,Erçek Gölü - [03.10 km] İpekyolu (Van),145986
2011-11-07 14:27:17,43.5765,38.7648,6.96,0.63,Ml,2.7,İpekyolu (Van),145850
2011-11-09 00:46:30,43.0717,38.8203,7.0,0.44,Ml,2.7,Adilcevaz (Bitlis),146146
2011-11-08 11:46:56,43.538,38.7712,6.92,0.38,Ml,2.7,Tuşba (Van),145999
2011-11-07 15:45:00,43.0995,38.6588,7.0,0.25,Ml,2.7,Van Gölü - [08.02 km] Tuşba (Van),145863
2011-11-05 19:15:52,43.2265,38.7392,6.98,0.34,Ml,2.7,Tuşba (Van),145399
2011-11-01 21:17:21,43.5728,38.9042,6.99,0.53,Ml,2.7,Tuşba (Van),144414
2011-11-07 19:22:31,43.54,38.9632,8.43,0.75,Ml,2.7,Van Gölü - [03.64 km] Erciş (Van),145903
2011-11-07 10:24:52,43.188,38.6042,7.0,0.37,Ml,2.7,Van Gölü - [02.68 km] Tuşba (Van),145815
2011-10-31 02:36:38,43.5065,38.9725,10.05,0.69,Ml,2.7,Van Gölü - [03.65 km] Erciş (Van),144018
2011-11-01 05:33:50,43.4258,38.7557,7.0,0.17,Md,2.7,Tuşba (Van),144271
2011-10-31 16:51:51,43.4675,38.8035,7.0,0.35,Md,2.7,Tuşba (Van),144131
2011-11-10 07:46:58,43.17,38.7297,7.0,0.57,Ml,2.7,Van Gölü - [04.07 km] Tuşba (Van),146440
2011-11-02 18:42:46,43.0877,38.7417,7.0,0.44,Ml,2.7,Van Gölü - [10.88 km] Tuşba (Van),144612
2011-11-03 10:42:51,43.6157,38.7902,7.0,0.29,Ml,2.7,İpekyolu (Van),144812
2011-10-31 16:35:19,43.3852,38.7542,7.0,0.33,Md,2.7,Tuşba (Van),144128
2011-11-01 20:45:43,43.2577,38.6562,6.99,0.99,Ml,2.7,Tuşba (Van),144408
2011-11-01 00:22:34,43.5605,38.959,13.92,0.41,Md,2.7,Van Gölü - [04.61 km] Erciş (Van),144223
2011-11-01 00:51:47,43.1237,38.6155,7.0,0.25,Ml,2.7,Van Gölü - [08.42 km] Tuşba (Van),144229
2011-10-28 14:14:31,43.3153,38.7032,7.0,0.49,Ml,2.7,Tuşba (Van),143405
2011-11-01 01:06:20,43.2785,38.758,7.0,0.39,Md,2.7,Tuşba (Van),144231
2011-10-27 00:31:40,43.1725,38.6575,6.98,0.9,Ml,2.7,Tuşba (Van),143009
2011-11-08 14:03:36,43.5837,38.897,18.9,0.24,Md,2.7,Tuşba (Van),146023
2011-10-28 14:19:17,43.3863,38.7012,7.0,0.35,Ml,2.7,Tuşba (Van),143407
2011-11-10 06:49:05,43.2587,38.7302,7.0,0.39,Ml,2.7,Tuşba (Van),146435
2011-11-06 05:58:43,43.4993,38.9935,6.7,0.18,Md,2.7,Van Gölü - [03.20 km] Erciş (Van),145500
2011-11-01 02:42:52,43.3268,38.6912,7.0,0.52,Ml,2.7,Tuşba (Van),144244
2011-11-02 12:35:55,43.265,38.5587,7.0,0.22,Md,2.7,Van Gölü - [01.23 km] Tuşba (Van),144559
2011-11-03 11:15:45,43.2267,38.7528,7.0,0.34,Ml,2.7,Tuşba (Van),144817
2011-11-01 03:34:34,43.3222,38.7922,6.99,0.95,Md,2.7,Tuşba (Van),144249
2011-11-01 03:36:58,43.7145,38.7257,7.59,0.67,Md,2.7,İpekyolu (Van),144250
2011-11-01 03:45:23,43.3252,38.7367,7.0,0.76,Ml,2.7,Tuşba (Van),144251
2011-11-09 04:32:16,43.4322,38.839,7.0,0.59,Ml,2.7,Tuşba (Van),146184
2011-11-08 00:03:01,43.4068,38.8617,7.0,0.95,Md,2.7,Van Gölü - [02.27 km] Tuşba (Van),145938
2011-11-01 04:07:54,43.5238,38.8265,7.0,0.82,Md,2.7,Tuşba (Van),144256
2011-11-08 00:04:58,43.4742,38.9007,7.0,0.44,Md,2.7,Van Gölü - [05.15 km] Tuşba (Van),145939
2011-11-01 05:10:21,43.3612,38.6423,7.0,0.18,Md,2.7,Tuşba (Van),144266
2011-11-03 07:22:15,43.5398,38.9082,9.94,0.76,Ml,2.7,Tuşba (Van),144786
2011-10-31 18:37:50,43.5618,38.81,7.0,0.39,Ml,2.7,Tuşba (Van),144152
2011-11-06 05:45:15,43.4612,38.7417,7.0,0.47,Md,2.7,Tuşba (Van),145498
2011-11-06 14:20:41,43.1538,38.6783,7.0,0.59,Md,2.7,Van Gölü - [03.04 km] Tuşba (Van),145595
2011-10-26 02:18:56,39.5907,38.6178,6.99,0.63,Ml,2.7,Merkez (Elazığ),142800
2011-11-01 11:03:36,43.2507,38.5863,7.0,0.59,Ml,2.7,Tuşba (Van),144309
2011-11-02 18:19:52,43.3077,38.7753,7.0,0.43,Ml,2.7,Tuşba (Van),144603
2011-11-04 07:32:03,43.5633,38.8608,14.46,0.43,Md,2.7,Tuşba (Van),145012
2011-11-01 11:13:00,43.124,38.7525,7.0,0.22,Md,2.7,Van Gölü - [07.77 km] Tuşba (Van),144313
2011-11-07 07:28:50,43.6382,38.863,7.0,0.86,Ml,2.7,Tuşba (Van),145795
2011-11-04 07:01:16,43.2782,38.8193,7.0,0.41,Md,2.7,Van Gölü - [03.68 km] Tuşba (Van),145007
2011-11-06 13:57:33,43.3258,38.5295,18.05,0.3,Md,2.7,Tuşba (Van),145587
2011-10-31 17:45:19,43.4897,38.964,15.53,0.15,Md,2.7,Van Gölü - [05.36 km] Erciş (Van),144144
2011-10-31 17:43:38,43.313,38.863,7.0,0.56,Md,2.7,Van Gölü - [03.88 km] Tuşba (Van),144143
2011-10-24 11:09:24,43.4315,38.7887,10.71,0.41,Ml,2.7,Tuşba (Van),142313
2011-11-06 13:57:09,43.4742,38.6617,7.0,0.61,Md,2.7,Tuşba (Van),145586
2011-11-04 06:41:04,43.5345,38.8987,14.77,0.66,Md,2.7,Tuşba (Van),144999
2011-11-05 17:34:09,43.2203,38.7152,7.07,0.39,Ml,2.7,Tuşba (Van),145382
2011-11-06 14:25:40,43.2583,38.6597,7.0,0.27,Md,2.7,Tuşba (Van),145597
2011-11-02 01:37:45,43.5458,38.892,7.0,0.4,Md,2.7,Tuşba (Van),144473
2011-11-04 06:49:10,43.6347,38.733,7.0,0.29,Md,2.6,İpekyolu (Van),145003
2011-11-08 06:35:54,43.2519,38.6505,11.91,0.01516,Ml,2.6,Tuşba (Van),145977
2011-11-02 19:29:42,43.3208,38.7232,6.97,0.63,Ml,2.6,Tuşba (Van),144629
2011-11-02 12:15:23,43.3468,38.7372,7.0,0.31,Md,2.6,Tuşba (Van),144558
2011-11-03 12:56:56,43.5527,38.9077,7.0,0.42,Ml,2.6,Tuşba (Van),144826
2011-11-07 07:00:03,38.7263,39.6378,7.07,0.17,Ml,2.6,Kemah (Erzincan),145793
2011-11-07 06:57:15,38.7585,39.6365,7.01,0.21,Md,2.6,Kemah (Erzincan),145792
2011-11-06 09:01:39,43.2303,38.534,6.9,0.54,Ml,2.6,Van Gölü - [04.96 km] Tuşba (Van),145528
2011-10-30 17:41:49,43.2355,38.5853,7.0,0.23,Ml,2.6,Tuşba (Van),143889
2011-11-06 09:07:48,43.3808,38.9313,7.0,0.38,Md,2.6,Van Gölü - [07.75 km] Erciş (Van),145529
2011-11-08 14:18:20,43.4955,38.6978,7.0,0.77,Md,2.6,Tuşba (Van),146026
2011-11-02 01:55:41,43.168,38.6148,7.0,0.63,Md,2.6,Van Gölü - [04.70 km] Tuşba (Van),144477
2011-11-06 04:41:56,43.2997,38.5405,26.4,0.14,Ml,2.6,Van Gölü - [02.70 km] Tuşba (Van),145489
2011-10-30 18:11:54,43.1967,38.6845,7.0,0.68,Ml,2.6,Tuşba (Van),143896
2011-11-09 05:03:25,43.1745,38.7245,7.0,0.32,Md,2.6,Van Gölü - [04.00 km] Tuşba (Van),146188
2011-11-08 23:07:32,43.421,38.7645,7.0,0.79,Md,2.6,Tuşba (Van),146129
2011-11-10 13:04:28,43.3537,38.7905,7.0,0.78,Ml,2.6,Tuşba (Van),146466
2011-11-06 01:47:09,43.2045,38.7695,7.0,0.49,Ml,2.6,Van Gölü - [02.87 km] Tuşba (Van),145467
2011-11-09 04:50:37,43.5813,38.8737,16.9,0.42,Md,2.6,Tuşba (Van),146187
2011-11-02 01:34:21,43.457,38.6937,7.0,0.43,Md,2.6,Tuşba (Van),144471
2011-10-23 13:02:24,43.2267,38.7727,6.97,0.37,Md,2.6,Van Gölü - [02.18 km] Tuşba (Van),141972
2011-11-06 12:40:07,43.5698,38.9197,15.13,0.56,Md,2.6,Van Gölü - [02.24 km] Tuşba (Van),145574
2011-11-02 01:26:45,43.523,38.7812,6.98,0.74,Md,2.6,Tuşba (Van),144469
2011-11-04 06:10:21,43.492,38.9035,7.0,0.48,Md,2.6,Van Gölü - [04.70 km] Tuşba (Van),144995
2011-11-02 01:24:56,43.5583,38.9442,7.03,0.65,Md,2.6,Van Gölü - [04.08 km] Tuşba (Van),144468
2011-11-02 19:41:58,43.568,38.91,5.41,0.73,Ml,2.6,Tuşba (Van),144634
2011-10-31 16:00:38,43.5125,39.0412,5.0,0.68,Md,2.6,Erciş (Van),144125
2011-11-01 20:50:14,43.1833,38.6663,7.0,0.44,Ml,2.6,Tuşba (Van),144409
2011-11-06 06:49:57,43.551,38.9138,14.06,0.65,Md,2.6,Tuşba (Van),145513
2011-11-04 08:50:51,36.3125,37.3492,7.0,0.45,Ml,2.6,Aslantaş Barajı - [03.54 km] Düziçi (Osmaniye),145024
2011-11-02 01:20:01,43.5402,39.0165,8.84,0.01,Md,2.6,Erciş (Van),144466
2011-10-30 20:36:27,43.2005,38.6618,7.0,0.26,Ml,2.6,Tuşba (Van),143936
2011-11-02 23:48:19,43.5263,38.7587,7.0,0.65,Md,2.6,Tuşba (Van),144686
2011-10-30 20:44:12,43.5342,38.9428,10.01,0.57,Ml,2.6,Van Gölü - [05.90 km] Erciş (Van),143938
2011-11-04 07:03:20,43.4927,38.9232,7.17,0.53,Md,2.6,Van Gölü - [04.95 km] Tuşba (Van),145008
2011-10-30 20:54:28,43.5433,38.9502,11.38,0.53,Ml,2.6,Van Gölü - [05.11 km] Erciş (Van),143940
2011-10-25 08:35:10,43.5752,38.7707,6.74,0.9,Ml,2.6,İpekyolu (Van),142602
2011-11-06 12:32:36,43.1778,38.7237,7.0,0.41,Md,2.6,Van Gölü - [03.82 km] Tuşba (Van),145570
2011-11-01 10:17:26,43.2747,38.591,7.0,0.52,Ml,2.6,Tuşba (Van),144303
2011-11-02 00:56:06,43.6563,38.7293,7.0,0.87,Md,2.6,İpekyolu (Van),144462
2011-11-04 06:06:27,43.492,38.8387,7.0,0.5,Md,2.6,Tuşba (Van),144993
2011-11-02 00:45:34,43.5528,38.9688,9.41,0.22,Md,2.6,Van Gölü - [03.34 km] Erciş (Van),144460
2011-11-08 23:48:53,43.4537,38.8753,7.0,0.5,Md,2.6,Van Gölü - [04.73 km] Tuşba (Van),146137
2011-11-01 01:13:16,43.1028,38.6482,7.0,0.26,Md,2.6,Van Gölü - [08.13 km] Tuşba (Van),144232
2011-11-01 21:35:58,43.5447,38.8093,7.0,0.41,Ml,2.6,Tuşba (Van),144418
2011-11-01 01:13:51,43.1778,38.6018,7.0,0.07,Md,2.6,Van Gölü - [03.52 km] Tuşba (Van),144233
2011-11-05 22:50:00,43.3803,38.6945,7.0,0.49,Ml,2.6,Tuşba (Van),145443
2011-11-02 00:39:25,43.2335,38.7352,7.0,0.21,Md,2.6,Tuşba (Van),144458
2011-11-06 06:13:28,43.137,38.6175,7.0,0.39,Md,2.6,Van Gölü - [07.35 km] Tuşba (Van),145502
2011-11-05 19:50:00,43.5598,38.6982,7.01,0.29,Ml,2.6,Erçek Gölü - [05.35 km] İpekyolu (Van),145409
2011-11-05 19:48:09,43.5362,38.8763,7.0,0.15,Ml,2.6,Tuşba (Van),145408
2011-11-08 09:20:47,43.1098,38.462,7.03,0.04,Md,2.6,Van Gölü - [17.57 km] Gevaş (Van),145987
2011-11-01 20:31:17,43.517,38.9215,6.93,0.54,Ml,2.6,Van Gölü - [02.94 km] Tuşba (Van),144404
2011-11-07 11:17:29,43.5163,38.9623,3.09,0.6,Ml,2.6,Van Gölü - [04.10 km] Erciş (Van),145823
2011-10-23 13:09:22,43.217,38.7648,7.0,0.43,Md,2.6,Van Gölü - [02.28 km] Tuşba (Van),141975
2011-11-06 13:29:12,43.1002,37.4753,7.0,0.02,Md,2.6,Beytüşşebap (Şırnak),145581
2011-11-01 04:06:25,43.3037,38.6867,7.0,0.37,Md,2.6,Tuşba (Van),144254
2011-11-02 18:55:15,43.6822,38.6973,7.02,0.91,Ml,2.6,İpekyolu (Van),144616
2011-10-30 23:11:58,43.144,37.795,7.05,0.79,Ml,2.6,Çatak (Van),143973
2011-11-08 03:48:46,43.5003,38.9502,6.99,0.21,Md,2.6,Van Gölü - [05.95 km] Erciş (Van),145963
2011-11-06 09:40:17,43.5472,38.9813,5.52,0.23,Md,2.6,Erciş (Van),145538
2011-11-05 16:54:00,43.4373,38.8363,15.35,0.41,Ml,2.6,Tuşba (Van),145372
2011-10-30 23:39:24,43.2238,38.616,7.0,0.79,Ml,2.6,Tuşba (Van),143977
2011-11-01 01:35:02,43.1627,38.5898,7.0,0.63,Ml,2.6,Van Gölü - [04.92 km] Tuşba (Van),144236
2011-11-08 03:50:45,43.0833,38.9728,7.0,0.59,Md,2.6,Erciş (Van),145964
2011-10-26 20:44:14,43.558,38.9737,7.84,0.94,Ml,2.6,Van Gölü - [03.11 km] Erciş (Van),142980
2011-11-05 16:44:08,43.6008,38.7015,6.96,0.42,Ml,2.6,Erçek Gölü - [03.83 km] İpekyolu (Van),145370
2011-11-05 16:28:17,43.2627,37.8727,7.01,0.74,Md,2.6,Çatak (Van),145368
2011-11-05 21:47:15,43.028,38.6407,7.0,0.36,Ml,2.6,Van Gölü - [14.55 km] Tuşba (Van),145432
2011-11-01 04:07:06,43.633,38.7417,6.98,0.78,Md,2.6,İpekyolu (Van),144255
2011-11-09 05:42:16,43.4855,38.7427,7.0,0.74,Md,2.6,Tuşba (Van),146193
2011-11-06 02:12:32,43.3658,38.7303,7.0,0.51,Ml,2.6,Tuşba (Van),145475
2011-11-02 19:13:26,43.135,38.6937,7.0,0.46,Ml,2.6,Van Gölü - [05.03 km] Tuşba (Van),144623
2011-11-08 03:40:05,43.2267,38.7065,7.0,0.34,Md,2.6,Tuşba (Van),145961
2011-11-07 14:37:03,43.4815,38.7418,7.0,0.85,Ml,2.6,Tuşba (Van),145851
2011-11-01 02:04:27,43.2143,38.7732,7.0,0.31,Md,2.6,Van Gölü - [03.10 km] Tuşba (Van),144240
2011-11-07 19:24:08,43.1907,38.735,6.98,0.57,Ml,2.6,Van Gölü - [02.19 km] Tuşba (Van),145904
2011-11-02 19:08:58,43.3705,38.7692,7.0,0.6,Ml,2.6,Tuşba (Van),144622
2011-11-01 04:22:55,43.5607,38.9417,10.62,0.42,Ml,2.6,Van Gölü - [03.87 km] Tuşba (Van),144257
